Date,Point,NC,SWE [cm],NC_norm,SWE [mm],DOWY
2021-01-29,p07,4230.005840123672,0.20758220062798188,-1.7200561616288024,2.075822006279819,120
2021-01-29,p08,4337.386420747873,0.34641453496753255,-0.34031743097405526,3.4641453496753254,120
2021-01-29,p09,4299.803899828531,0.179738708652842,-0.8232172198058125,1.79738708652842,120
2021-01-29,p10,4397.785027856752,0.204470757117013,0.43574744985727987,2.04470757117013,120
2021-01-29,p11,4223.496329600655,0.5052602181570411,-1.8036972048602866,5.052602181570411,120
2021-01-29,p12,4338.283880048881,0.2759444387691359,-0.32878592919236366,2.759444387691359,120
2021-01-29,p13,4495.653448534007,0.166830272343982,1.693263936837308,1.6683027234398202,120
2021-01-29,p14,4450.526899024758,0.24983720730722359,1.1134305276977055,2.498372073072236,120
2021-01-29,p15,4277.619876329021,0.5444385697193956,-1.108260905042977,5.444385697193956,120
2021-01-29,p16,4404.503924499628,0.14552541531851776,0.5220789063604356,1.4552541531851775,120
2021-01-29,p17,4497.6359973111375,0.11067034955810841,1.7187378103935715,1.1067034955810842,120
2021-01-29,p18,4452.127797469523,0.24851386102516826,1.1340005560515087,2.4851386102516826,120
2021-01-29,p19,4282.7796645624185,0.2729712327394893,-1.041962514531292,2.729712327394893,120
2021-01-29,p20,4418.94969982691,0.2672520530854324,0.7076934336569611,2.6725205308543236,120
2021-01-29,p21,4385.975530499185,0.43159245491674963,0.2840065969108393,4.315924549167496,120
2021-01-29,p22,4457.035461934905,0.21895434942847183,1.1970593950015633,2.1895434942847185,120
2021-01-29,p23,4341.2736277442455,0.33394772080222435,-0.2903705037383241,3.3394772080222435,120
2021-01-29,p24,4400.25557424385,0.22551592112767466,0.46749163038175856,2.2551592112767467,120
2021-01-29,p25,4336.274390879052,0.3238387674642656,-0.3546059612719774,3.238387674642656,120
2021-02-17,p00,4103.797298752839,0.7507701970959089,-0.14000082263495914,7.507701970959088,139
2021-02-17,p01,4195.032486376481,0.7488207200386532,1.15025969877017,7.488207200386531,139
2021-02-17,p02,3983.2700383359365,0.8416458083358559,-1.8445138501145797,8.41645808335856,139
2021-02-17,p03,4129.229169303642,0.6972812375855074,0.2196601745292966,6.972812375855074,139
2021-02-17,p04,4033.597795408101,0.7203496061877297,-1.1327718153532604,7.203496061877297,139
2021-02-17,p05,4140.475863172508,0.722510264661964,0.37871245987327284,7.22510264661964,139
2021-02-17,p06,4179.595076541648,0.6567629379436418,0.9319417341620242,6.5676293794364184,139
2021-02-17,p07,3968.6813843318528,0.7226774070139174,-2.050828593495789,7.226774070139173,139
2021-02-17,p08,4091.3603069067685,0.8229156021657796,-0.3158864650278757,8.229156021657797,139
2021-02-17,p09,4028.84328446848,0.7044815797155807,-1.2000107603674115,7.044815797155807,139
2021-02-17,p10,4150.901423038336,0.6700506383782203,0.5261521556616364,6.700506383782203,139
2021-02-17,p11,4091.169165029619,0.766152653662317,-0.3185896196384723,7.66152653662317,139
2021-02-17,p12,4068.0254725586474,0.7986895618938721,-0.6458908889471757,7.986895618938721,139
2021-02-17,p13,4241.76233292631,0.6338333388702242,1.8111195900577726,6.338333388702242,139
2021-02-17,p14,4232.841396156968,0.6544641491748859,1.6849584802136717,6.544641491748859,139
2021-02-17,p15,4113.86311161109,0.8662937716542226,0.00235128169159322,8.662937716542226,139
2021-02-17,p16,4146.338284846628,0.6302588463507903,0.46161963026403946,6.302588463507903,139
2021-02-17,p17,4153.472755931264,0.7518731212635973,0.562516297672514,7.518731212635973,139
2021-02-17,p18,4176.089190523056,0.7674071651579656,0.8823610138263954,7.674071651579656,139
2021-02-17,p19,4064.8380734199445,0.6955213261061826,-0.6909675241988505,6.955213261061825,139
2021-02-17,p20,4091.929121540674,0.8944495161332864,-0.3078422105549961,8.944495161332863,139
2021-02-17,p21,4138.1533133417415,0.9097325726637036,0.3458666420075165,9.097325726637035,139
2021-02-17,p22,4127.5956273827105,0.8426900467680214,0.19655840090952742,8.426900467680214,139
2021-02-17,p23,4168.174365347111,0.6635464505625425,0.7704284719602998,6.635464505625425,139
2021-02-17,p24,4001.3932603437534,1.0028914234885078,-1.5882127618348283,10.028914234885079,139
2021-02-17,p25,4135.688525914554,0.7080464355864802,0.31100928056847493,7.080464355864802,139
2021-02-18,p00,4128.181394016095,0.7018333939970689,0.13348578589788704,7.018333939970689,140
2021-02-18,p01,4209.463756181569,0.7204323273110028,1.038223905446694,7.204323273110028,140
2021-02-18,p02,3993.337748673773,0.8206011069254365,-1.367432529834064,8.206011069254366,140
2021-02-18,p03,4092.867793506799,0.7703914973227383,-0.25958301363127917,7.703914973227382,140
2021-02-18,p04,4078.2391387491334,0.6298347848604833,-0.4224117164934707,6.298347848604832,140
2021-02-18,p05,4112.33227307417,0.7789700257300919,-0.04292768801551143,7.789700257300919,140
2021-02-18,p06,4217.914879824564,0.5820694409093129,1.1322917143678006,5.820694409093129,140
2021-02-18,p07,3911.2548021386847,0.843679730548185,-2.2810817978510998,8.43679730548185,140
2021-02-18,p08,4125.773110921091,0.7533512638716999,0.1066796564908805,7.533512638716999,140
2021-02-18,p09,3988.5355884475107,0.7876851671612161,-1.4208844386754416,7.876851671612161,140
2021-02-18,p10,4068.847261034271,0.8353579458257899,-0.5269508754991897,8.353579458257899,140
2021-02-18,p11,4144.164453770261,0.6599604028637728,0.3113901066062651,6.599604028637728,140
2021-02-18,p12,4082.0229528020423,0.770170653132252,-0.38029482028440353,7.70170653132252,140
2021-02-18,p13,4280.200008766922,0.560146555598422,1.8255753362246956,5.60146555598422,140
2021-02-18,p14,4234.437695679086,0.6513693450897367,1.3162039549525195,6.5136934508973665,140
2021-02-18,p15,4178.124755228407,0.7374061866606767,0.6893955983512366,7.374061866606767,140
2021-02-18,p16,4106.513653414789,0.7095918115264938,-0.10769360855164757,7.095918115264937,140
2021-02-18,p17,4077.5012789668194,0.9057431552480821,-0.4306246898145759,9.057431552480821,140
2021-02-18,p18,4215.138569624764,0.6905074856836795,1.101389147039141,6.905074856836794,140
2021-02-18,p19,4005.697708442629,0.8169042873455482,-1.2298562283947905,8.169042873455481,140
2021-02-18,p20,4055.758301884755,0.969136453029463,-0.6726415268569379,9.691364530294631,140
2021-02-18,p21,4159.145293545204,0.8673332454621968,0.47813891220385885,8.673332454621969,140
2021-02-18,p22,4210.463396839055,0.6780023235426529,1.0493507106303035,6.780023235426529,140
2021-02-18,p23,4194.3085517208465,0.6123104282835159,0.8695342805406424,6.123104282835159,140
2021-02-18,p24,4001.886781247353,1.001847404524655,-1.2722749157032622,10.01847404524655,140
2021-02-18,p25,4148.801012802248,0.681968835806683,0.3629987408538354,6.81968835806683,140
2021-02-24,p00,4227.883144929301,0.5067745654760475,-0.44888055666349697,5.067745654760475,146
2021-02-24,p01,4498.954311678945,0.18379142941075866,1.5173559931689282,1.8379142941075866,146
2021-02-24,p02,4106.491781687046,0.5902098261849861,-1.329402591164317,5.9020982618498605,146
2021-02-24,p03,4229.991232857732,0.5003154359521844,-0.4335893710134584,5.003154359521844,146
2021-02-24,p04,4224.923945294962,0.3438919460543233,-0.4703453496514637,3.438919460543233,146
2021-02-24,p05,4179.070421780648,0.6461486969010704,-0.8029475771532726,6.4614869690107035,146
2021-02-24,p06,4253.558810134842,0.5136199593036052,-0.2626400502542634,5.136199593036052,146
2021-02-24,p07,4023.3517409111046,0.6102495151298949,-1.9324655760194873,6.102495151298949,146
2021-02-24,p08,4384.022316548322,0.26119018416967066,0.6836875057354914,2.6119018416967066,146
2021-02-24,p09,4302.99233162739,0.17389309071278866,0.09592998104436007,1.7389309071278867,146
2021-02-24,p10,4278.643966682345,0.42352072751963543,-0.08068284597689701,4.2352072751963545,146
2021-02-24,p11,4251.154904919911,0.45247611593344067,-0.28007697042768614,4.524761159334407,146
2021-02-24,p12,4216.46053048887,0.5045615880975337,-0.5317354108950518,5.045615880975337,146
2021-02-24,p13,4408.763256277237,0.3215943154341207,0.8631479055836334,3.215943154341207,146
2021-02-24,p14,4500.511297530728,0.16155292248523806,1.5286497155004395,1.6155292248523807,146
2021-02-24,p15,4452.964321523745,0.22217314781689618,1.1837638938915296,2.221731478168962,146
2021-02-24,p16,4416.326133598046,0.12445828255740142,0.9180058456160664,1.2445828255740141,146
2021-02-24,p17,4189.898165353824,0.6798119140844586,-0.7244076666896303,6.7981191408445865,146
2021-02-24,p18,4493.067470583345,0.17611851802075482,1.474655316944248,1.7611851802075482,146
2021-02-24,p19,4093.7667633677793,0.6372461168268325,-1.4217045368734198,6.372461168268325,146
2021-02-24,p20,4160.412819999221,0.7561478319419231,-0.9382819950286412,7.561478319419232,146
2021-02-24,p21,4435.410025054365,0.3416594368831541,1.0564323899969577,3.4165943688315408,146
2021-02-24,p22,4389.878481386368,0.3396953394435864,0.7261656692542373,3.396953394435864,146
2021-02-24,p23,4354.616698031794,0.30945639754499626,0.47039148244052065,3.0945639754499625,146
2021-02-24,p24,4097.28615247758,0.8041830795654955,-1.3961763643873977,8.041830795654954,146
2021-02-24,p25,4363.544658492621,0.2739010408101302,0.535151163021932,2.7390104081013025,146
2021-03-04,p00,4251.765480143601,0.4612042491029485,-0.4381007961601652,4.612042491029485,154
2021-03-04,p01,4408.885183175977,0.34441924895790993,0.8224951270015237,3.444192489579099,154
2021-03-04,p02,4238.018783348272,0.3356082410297331,-0.5483926921011884,3.356082410297331,154
2021-03-04,p03,4366.459360868796,0.2458194554429502,0.48210612673594655,2.458194554429502,154
2021-03-04,p04,4197.35128801799,0.396357284303177,-0.8746743603397531,3.9635728430317703,154
2021-03-04,p05,4303.692842450501,0.4075562967563841,-0.021479456116453074,4.075562967563841,154
2021-03-04,p06,4386.4058432611655,0.26677256740049493,0.6421398710719881,2.6677256740049495,154
2021-03-04,p07,3993.9596658973155,0.6703659167601486,-2.5065171190912303,6.703659167601486,154
2021-03-04,p08,4294.545485326715,0.4260600999290123,-0.0948701313494209,4.260600999290123,154
2021-03-04,p09,4285.981395646463,0.2051633115421773,-0.1635811607630369,2.051633115421773,154
2021-03-04,p10,4344.645357891817,0.30093925124525406,0.30708897299966686,3.0093925124525405,154
2021-03-04,p11,4233.580948816433,0.48594725402114813,-0.5839981318425672,4.859472540211481,154
2021-03-04,p12,4270.027305423952,0.40269291655430545,-0.29158331901626827,4.026929165543055,154
2021-03-04,p13,4513.404346705003,0.13581801622495768,1.661068704306539,1.3581801622495768,154
2021-03-04,p14,4419.619415961032,0.3052508929029819,0.9086175535715472,3.052508929029819,154
2021-03-04,p15,4433.606744547573,0.25670632993137843,1.0208400759657164,2.5670632993137845,154
2021-03-04,p16,4325.759395402852,0.288257513119403,0.1555639455263852,2.88257513119403,154
2021-03-04,p17,4237.370990413517,0.5874903741515001,-0.5535900360169776,5.874903741515,154
2021-03-04,p18,4482.680061678213,0.19438389145450355,1.4145629656924021,1.9438389145450354,154
2021-03-04,p19,4175.96657329285,0.47541919052318427,-1.0462472673667753,4.754191905231843,154
2021-03-04,p20,4190.367129300274,0.6968861103307887,-0.9307093568191686,6.968861103307887,154
2021-03-04,p21,4431.5580510061645,0.3486068728289045,1.0044030876296652,3.486068728289045,154
2021-03-04,p22,4402.028302174919,0.31762503751987475,0.7674812995265777,3.1762503751987476,154
2021-03-04,p23,4360.523205439359,0.29865472545628063,0.43447942436075326,2.9865472545628062,154
2021-03-04,p24,4040.37892237564,0.9211108680732971,-2.134088172603756,9.211108680732972,154
2021-03-04,p25,4377.0385788350795,0.24938159625035783,0.5669848451980638,2.4938159625035783,154
